tweet_id,favorites,retweets,user_followers
764259802650378240,6055,1512,8781173
763956972077010945,762,55,8781173
763837565564780549,12658,4191,8781173
763183847194451968,5415,1482,8781173
763167063695355904,0,3045,8781173
763103485927849985,7392,2311,8781173
762699858130116608,12213,3644,8781173
762471784394268675,11269,6460,8781173
762464539388485633,10349,4206,8781173
762316489655476224,4824,1131,8781173
762035686371364864,32038,15647,8781173
761976711479193600,5424,2025,8781173
761750502866649088,0,3946,8781173
761745352076779520,4293,869,8781173
761672994376806400,49769,29295,8781173
761599872357261312,4144,1194,8781173
761371037149827077,0,18176,8781173
761334018830917632,5216,1463,8781173
761292947749015552,4505,1091,8781173
761227390836215808,5346,1574,8781173
761004547850530816,11381,3498,8781173
760893934457552897,3829,985,8781173
760656994973933572,6608,1925,8781173
760641137271070720,4998,1309,8781173
760539183865880579,7594,3649,8781173
760521673607086080,4235,1393,8781173
760290219849637889,26928,11560,8781173
760252756032651264,3958,871,8781173
760190180481531904,5720,1818,8781173
760153949710192640,0,31,8781173
759943073749200896,5975,2090,8781173
759923798737051648,14733,5685,8781173
759846353224826880,6757,1986,8781173
759793422261743616,5981,1926,8781173
759557299618865152,4719,1194,8781173
759447681597108224,8519,2470,8781173
759446261539934208,1679,492,8781173
759197388317847553,6094,1954,8781173
759159934323924993,0,1162,8781173
759099523532779520,14576,4190,8781173
759047813560868866,6512,2032,8781173
758854675097526272,3559,902,8781173
758828659922702336,11246,3854,8781173
758740312047005698,5757,1618,8781173
758474966123810816,3822,1007,8781173
758467244762497024,4806,2227,8781173
758405701903519748,5224,1920,8781173
758355060040593408,3405,1080,8781173
758099635764359168,19135,10032,8781173
758041019896193024,2710,377,8781173
757741869644341248,6892,3266,8781173
757729163776290825,0,7972,8781173
757725642876129280,4555,1218,8781173
757611664640446465,4579,1114,8781173
757597904299253760,0,301,8781173
757596066325864448,4348,1064,8781173
757400162377592832,15189,6888,8781173
757393109802180609,5834,1745,8781173
757354760399941633,4532,1431,8781173
756998049151549440,6302,1993,8781173
756939218950160384,6662,2018,8781173
756651752796094464,5069,1309,8781173
756526248105566208,10440,3604,8781173
756303284449767430,3945,1099,8781173
756288534030475264,44100,17781,8781173
756275833623502848,6435,1537,8781173
755955933503782912,7342,2894,8781173
755206590534418437,16477,5389,8781173
755110668769038337,21249,11131,8781173
754874841593970688,0,7941,8781173
754856583969079297,6913,2534,8781173
754747087846248448,2594,524,8781173
754482103782404096,5307,1962,8781173
754449512966619136,3766,735,8781173
754120377874386944,7902,2361,8781173
753655901052166144,5850,2175,8781173
753420520834629632,7924,3580,8781173
753398408988139520,5766,1911,8781173
753375668877008896,7662,2334,8781173
753298634498793472,0,5716,8781173
753294487569522689,3374,1046,8781173
753039830821511168,37195,20943,8781173
753026973505581056,3928,972,8781173
752932432744185856,12658,6879,8781173
752917284578922496,6942,1585,8781173
752701944171524096,0,2881,8781173
752682090207055872,6014,1598,8781173
752660715232722944,4381,1561,8781173
752568224206688256,5514,2290,8781173
752519690950500352,7374,3446,8781173
752334515931054080,3824,1098,8781173
752309394570878976,0,16273,8781173
752173152931807232,5973,1843,8781173
751950017322246144,3058,920,8781173
751937170840121344,5197,1337,8781173
751830394383790080,5818,1950,8781173
751793661361422336,5832,2904,8781173
751598357617971201,7935,3046,8781173
751583847268179968,4397,1104,8781173
751538714308972544,5043,1266,8781173
751456908746354688,3222,1004,8781173
751251247299190784,12527,5891,8781173
751205363882532864,6333,1821,8781173
751132876104687617,5080,1296,8781173
750868782890057730,4793,1366,8781173
750719632563142656,13187,5044,8781173
750506206503038976,4442,1144,8781173
750429297815552001,13174,4290,8781173
750383411068534784,4569,1155,8781173
750381685133418496,693,27,8781173
750147208377409536,3107,962,8781173
750132105863102464,3614,1295,8781173
750117059602808832,4335,1317,8781173
750101899009982464,3042,846,8781173
750086836815486976,2171,534,8781173
750071704093859840,7840,3342,8781173
750056684286914561,3163,896,8781173
750041628174217216,3181,620,8781173
750026558547456000,2725,792,8781173
750011400160841729,3246,908,8781173
749996283729883136,3070,819,8781173
749981277374128128,5114,2468,8781173
749774190421639168,4664,1315,8781173
749417653287129088,6118,1641,8781173
749403093750648834,2625,534,8781173
749395845976588288,8562,3436,8781173
749317047558017024,5508,2237,8781173
749075273010798592,5753,2074,8781173
749064354620928000,4804,1524,8781173
749036806121881602,3092,795,8781173
748977405889503236,10767,3398,8781173
748932637671223296,5814,2254,8781173
748705597323898880,2783,947,8781173
748699167502000129,4743,1589,8781173
748692773788876800,4240,1332,8781173
748575535303884801,6067,1970,8781173
748568946752774144,2196,668,8781173
748346686624440324,5208,1227,8781173
748337862848962560,7635,4100,8781173
748324050481647620,3675,758,8781173
748307329658011649,3669,711,8781173
748220828303695873,14125,7790,8781173
747963614829678593,5765,2142,8781173
747933425676525569,6587,2540,8781173
747885874273214464,2938,976,8781173
747844099428986880,2821,750,8781173
747816857231626240,4845,1160,8781173
747651430853525504,1383,155,8781173
747648653817413632,12863,5844,8781173
747600769478692864,2323,555,8781173
747594051852075008,3672,1057,8781173
747512671126323200,5532,1609,8781173
747461612269887489,3859,1041,8781173
747439450712596480,5413,1913,8781173
747242308580548608,0,2897,8781173
747219827526344708,5254,1567,8781173
747204161125646336,3367,921,8781173
747103485104099331,9550,3956,8781173
746906459439529985,2890,296,8781173
746872823977771008,5972,2130,8781173
746818907684614144,5308,1741,8781173
746790600704425984,4860,1600,8781173
746757706116112384,9568,3904,8781173
746726898085036033,6040,1794,8781173
746542875601690625,5030,1874,8781173
746521445350707200,0,983,8781173
746507379341139972,4637,1082,8781173
746369468511756288,6169,1624,8781173
746131877086527488,6894,2201,8781173
746056683365994496,3535,809,8781173
745789745784041472,4014,1063,8781173
745712589599014916,6982,2324,8781173
745433870967832576,7065,2531,8781173
745422732645535745,8545,2431,8781173
745314880350101504,7158,2742,8781173
745074613265149952,7808,3489,8781173
745057283344719872,7234,2256,8781173
744995568523612160,2958,617,8781173
744971049620602880,7853,2676,8781173
744709971296780288,5593,1560,8781173
744334592493166593,6759,2109,8781173
744234799360020481,155796,77651,8781173
744223424764059648,1654,365,8781173
743980027717509120,4153,1090,8781173
743895849529389061,3630,959,8781173
743835915802583040,0,2067,8781173
743609206067040256,4457,1381,8781173
743595368194129920,18317,6514,8781173
743545585370791937,3521,940,8781173
743510151680958465,7902,3718,8781173
743253157753532416,4216,1221,8781173
743222593470234624,6185,1901,8781173
743210557239623680,3821,1358,8781173
742534281772302336,7040,3559,8781173
742528092657332225,4398,1971,8781173
742465774154047488,7234,3891,8781173
742423170473463808,9777,3755,8781173
742385895052087300,6778,1962,8781173
742161199639494656,4323,1364,8781173
742150209887731712,5102,1541,8781173
741793263812808706,4519,1504,8781173
741743634094141440,8139,2742,8781173
741438259667034112,3663,828,8781173
741303864243200000,8745,3189,8781173
741099773336379392,9924,5492,8781173
741067306818797568,9466,3088,8781173
740995100998766593,6332,2727,8781173
740711788199743490,3385,933,8781173
740699697422163968,2833,781,8781173
740676976021798912,18080,6792,8781173
740373189193256964,34837,13255,8781173
740365076218183684,2446,431,8781173
740359016048689152,3283,863,8781173
740214038584557568,6655,1955,8781173
739979191639244800,19880,5901,8781173
739932936087216128,4031,1069,8781173
739844404073074688,3777,852,8781173
739623569819336705,3750,1345,8781173
739606147276148736,5354,1645,8781173
739544079319588864,39287,21137,8781173
739485634323156992,7108,2913,8781173
739238157791694849,115107,57600,8781173
738891149612572673,111,6,8781173
738885046782832640,3754,1136,8781173
738883359779196928,3282,789,8781173
738537504001953792,5056,1534,8781173
738402415918125056,3227,831,8781173
738184450748633089,4288,1203,8781173
738166403467907072,8717,3333,8781173
738156290900254721,2492,637,8781173
737826014890496000,5242,1758,8781173
737800304142471168,9919,3438,8781173
737678689543020544,5010,1311,8781173
737445876994609152,10191,4429,8781173
737322739594330112,3579,809,8781173
737310737551491075,14566,7367,8781173
736736130620620800,4228,1714,8781173
736392552031657984,17563,7326,8781173
736365877722001409,3942,1238,8781173
736225175608430592,8067,2762,8781173
736010884653420544,7840,2975,8781173
735991953473572864,3573,1144,8781173
735648611367784448,4004,1094,8781173
735635087207878657,6115,2334,8781173
735274964362878976,12931,5001,8781173
735256018284875776,3303,875,8781173
735137028879360001,3109,964,8781173
734912297295085568,2732,524,8781173
734787690684657664,12438,6238,8781173
734776360183431168,2480,539,8781173
734559631394082816,1471,392,8781173
733828123016450049,3549,777,8781173
733822306246479872,3641,1017,8781173
733482008106668032,3116,946,8781173
733460102733135873,4166,1271,8781173
733109485275860992,49830,16729,8781173
732732193018155009,2417,531,8781173
732726085725589504,3521,882,8781173
732585889486888962,3639,773,8781173
732375214819057664,8019,2496,8781173
732005617171337216,14779,5367,8781173
731285275100512256,3459,985,8781173
731156023742988288,3814,1257,8781173
730924654643314689,6091,1957,8781173
730573383004487680,4862,2114,8781173
730427201120833536,3456,1043,8781173
730211855403241472,3779,1052,8781173
730196704625098752,4799,1882,8781173
729854734790754305,3994,1116,8781173
729838605770891264,1712,380,8781173
729823566028484608,3936,1234,8781173
729463711119904772,5743,2297,8781173
729113531270991872,1861,322,8781173
728986383096946689,3116,818,8781173
728760639972315136,4639,1691,8781173
728751179681943552,2739,674,8781173
728653952833728512,3279,1026,8781173
728409960103686147,4870,1985,8781173
728387165835677696,3658,956,8781173
728046963732717569,4264,1188,8781173
728035342121635841,4521,1652,8781173
728015554473250816,4078,1099,8781173
727685679342333952,2935,636,8781173
727644517743104000,5829,1737,8781173
727524757080539137,4436,1211,8781173
727314416056803329,3307,736,8781173
727286334147182592,3017,806,8781173
727175381690781696,3870,1371,8781173
727155742655025152,3585,1320,8781173
726935089318363137,6816,2434,8781173
726887082820554753,3801,1507,8781173
726828223124897792,3525,994,8781173
726224900189511680,4381,1136,8781173
725842289046749185,7019,2653,8781173
725786712245440512,4127,1358,8781173
725729321944506368,5150,1770,8781173
725458796924002305,1397,610,8781173
724983749226668032,3694,1301,8781173
724771698126512129,2325,633,8781173
724405726123311104,5233,1633,8781173
724049859469295616,4283,1760,8781173
724046343203856385,2631,550,8781173
724004602748780546,4138,1539,8781173
723912936180330496,3852,1226,8781173
723688335806480385,7593,2912,8781173
723673163800948736,2979,880,8781173
723179728551723008,5258,1849,8781173
722974582966214656,4058,1545,8781173
722613351520608256,4916,1624,8781173
721503162398597120,4580,1832,8781173
721001180231503872,2499,606,8781173
720785406564900865,3085,760,8781173
720775346191278080,2436,658,8781173
720415127506415616,4086,1486,8781173
720389942216527872,6312,2480,8781173
720340705894408192,2836,969,8781173
720059472081784833,3828,1109,8781173
720043174954147842,4859,1985,8781173
719991154352222208,4789,1726,8781173
719704490224398336,4495,1414,8781173
719551379208073216,4999,1889,8781173
719367763014393856,2768,734,8781173
719339463458033665,4385,1220,8781173
719332531645071360,3395,940,8781173
718971898235854848,3449,1067,8781173
718939241951195136,5203,1745,8781173
718631497683582976,18675,7957,8781173
718613305783398402,2410,477,8781173
718540630683709445,2427,1007,8781173
718460005985447936,2671,521,8781173
718454725339934721,4815,1496,8781173
718246886998687744,1892,499,8781173
718234618122661888,3833,987,8781173
717841801130979328,2429,599,8781173
717790033953034240,2845,1101,8781173
717537687239008257,5726,1841,8781173
717428917016076293,1595,446,8781173
717421804990701568,3132,839,8781173
717047459982213120,6229,1915,8781173
717009362452090881,3217,954,8781173
716802964044845056,4245,1160,8781173
716791146589110272,8080,1562,8781173
716730379797970944,1220,423,8781173
716447146686459905,12939,5799,8781173
716439118184652801,2356,207,8781173
716285507865542656,2739,1047,8781173
716080869887381504,6686,1882,8781173
715928423106027520,3163,872,8781173
715758151270801409,3681,1423,8781173
715733265223708672,4614,1672,8781173
715704790270025728,2767,562,8781173
715696743237730304,3872,1278,8781173
715680795826982913,4259,1600,8781173
715360349751484417,5424,1551,8781173
715342466308784130,3011,687,8781173
715220193576927233,2401,641,8781173
715200624753819648,5088,1870,8781173
715009755312439296,4114,1217,8781173
714982300363173890,3702,1024,8781173
714962719905021952,7282,4225,8781173
714957620017307648,4087,1400,8781173
714631576617938945,3244,988,8781173
714606013974974464,3599,921,8781173
714485234495041536,2659,1118,8781173
714258258790387713,3005,714,8781173
714251586676113411,3247,827,8781173
714214115368108032,2252,864,8781173
714141408463036416,4277,1382,8781173
713919462244790272,3263,782,8781173
713909862279876608,1884,532,8781173
713900603437621249,2805,737,8781173
713761197720473600,4827,1366,8781173
713411074226274305,4404,1285,8781173
713177543487135744,7157,2809,8781173
713175907180089344,4418,1462,8781173
712809025985978368,18387,6650,8781173
712717840512598017,12236,4930,8781173
712668654853337088,4143,1204,8781173
712438159032893441,5281,1549,8781173
712309440758808576,242,25,8781173
712097430750289920,3747,1020,8781173
712092745624633345,2915,881,8781173
712085617388212225,3244,481,8781173
712065007010385924,2249,614,8781173
711998809858043904,0,125,8781173
711968124745228288,7990,2282,8781173
711743778164514816,2811,975,8781173
711732680602345472,8765,4078,8781173
711694788429553666,32585,18176,8781173
711652651650457602,3818,906,8781173
711363825979756544,3614,1129,8781173
711306686208872448,3275,732,8781173
711008018775851008,2972,607,8781173
710997087345876993,4527,1375,8781173
710844581445812225,2522,683,8781173
710833117892898816,2661,528,8781173
710658690886586372,2291,554,8781173
710609963652087808,4751,2363,8781173
710588934686908417,4496,1850,8781173
710296729921429505,2356,731,8781173
710283270106132480,2130,517,8781173
710272297844797440,4497,1239,8781173
710269109699739648,2376,1114,8781173
710153181850935296,2883,879,8781173
710140971284037632,2733,873,8781173
710117014656950272,5442,1976,8781173
709918798883774466,3451,1076,8781173
709901256215666688,663,99,8781173
709852847387627521,3492,1191,8781173
709566166965075968,3518,1199,8781173
709556954897764353,3265,1064,8781173
709519240576036864,1482,235,8781173
709449600415961088,2206,564,8781173
709409458133323776,2599,676,8781173
709225125749587968,2391,569,8781173
709207347839836162,12431,5755,8781173
709198395643068416,2409,638,8781173
709179584944730112,1984,664,8781173
709158332880297985,2017,411,8781173
709042156699303936,4704,1613,8781173
708853462201716736,1784,653,8781173
708845821941387268,2963,894,8781173
708834316713893888,1667,494,8781173
708810915978854401,16348,6871,8781173
708738143638450176,2724,801,8781173
708711088997666817,2517,715,8781173
708479650088034305,2524,676,8781173
708469915515297792,3071,806,8781173
708400866336894977,15843,9978,8781173
708356463048204288,3553,1307,8781173
708349470027751425,2328,732,8781173
708149363256774660,4244,1541,8781173
708130923141795840,3356,845,8781173
708119489313951744,2664,974,8781173
708109389455101952,1929,546,8781173
708026248782585858,4356,1916,8781173
707995814724026368,3101,1116,8781173
707983188426153984,50,2,8781173
707969809498152960,2678,957,8781173
707776935007539200,3252,950,8781173
707741517457260545,2465,610,8781173
707738799544082433,4048,2439,8781173
707693576495472641,3377,985,8781173
707629649552134146,2552,870,8781173
707610948723478529,16842,6309,8781173
707420581654872064,2256,694,8781173
707411934438625280,2288,595,8781173
707387676719185920,3471,1280,8781173
707377100785885184,3255,1084,8781173
707315916783140866,2456,634,8781173
707297311098011648,2754,780,8781173
707059547140169728,2578,666,8781173
707038192327901184,2168,784,8781173
707021089608753152,4054,1346,8781173
707014260413456384,2300,594,8781173
706904523814649856,14474,7806,8781173
706901761596989440,2039,590,8781173
706681918348251136,3275,966,8781173
706644897839910912,2553,1082,8781173
706593038911545345,2135,629,8781173
706538006853918722,3450,1416,8781173
706516534877929472,3091,1025,8781173
706346369204748288,3426,918,8781173
706310011488698368,21149,7864,8781173
706291001778950144,1685,474,8781173
706265994973601792,2714,928,8781173
706169069255446529,3883,2195,8781173
706166467411222528,5129,1588,8781173
706153300320784384,1474,383,8781173
705975130514706432,3087,728,8781173
705970349788291072,3151,886,8781173
705898680587526145,2349,546,8781173
705786532653883392,1921,513,8781173
705591895322394625,3142,1147,8781173
705475953783398401,2937,907,8781173
705442520700944385,4399,1616,8781173
705428427625635840,3787,1673,8781173
705239209544720384,2987,745,8781173
705223444686888960,2571,795,8781173
705102439679201280,2127,516,8781173
705066031337840642,2170,615,8781173
704871453724954624,4239,1108,8781173
704859558691414016,2240,537,8781173
704847917308362754,5034,1517,8781173
704819833553219584,2622,979,8781173
704761120771465216,6593,2897,8781173
704499785726889984,2898,1008,8781173
704491224099647488,750,78,8781173
704480331685040129,3367,1061,8781173
704364645503647744,7935,3529,8781173
704347321748819968,1571,349,8781173
704134088924532736,1496,456,8781173
704113298707505153,1837,569,8781173
704054845121142784,2904,908,8781173
703774238772166656,1832,457,8781173
703769065844768768,3260,1135,8781173
703631701117943808,2566,677,8781173
703611486317502464,3821,1519,8781173
703425003149250560,3790,1360,8781173
703407252292673536,2430,691,8781173
703382836347330562,3489,1140,8781173
703356393781329922,1909,383,8781173
703268521220972544,1963,546,8781173
703079050210877440,7350,3062,8781173
703041949650034688,26180,12411,8781173
702932127499816960,2562,727,8781173
702899151802126337,1602,451,8781173
702684942141153280,3204,1073,8781173
702671118226825216,2185,552,8781173
702598099714314240,12164,3410,8781173
702539513671897089,2868,953,8781173
702332542343577600,3160,1538,8781173
702321140488925184,3257,1034,8781173
702276748847800320,2453,762,8781173
702217446468493312,4743,1325,8781173
701981390485725185,3430,989,8781173
701952816642965504,3825,1021,8781173
701889187134500865,3522,1378,8781173
701805642395348998,3389,1667,8781173
701601587219795968,2076,448,8781173
701570477911896070,2798,921,8781173
701545186879471618,2645,605,8781173
701214700881756160,12128,5070,8781173
700890391244103680,2202,563,8781173
700864154249383937,2579,617,8781173
700847567345688576,2443,501,8781173
700796979434098688,2425,934,8781173
700747788515020802,22680,9256,8781173
700518061187723268,2595,793,8781173
700505138482569216,2272,564,8781173
700462010979500032,4105,1776,8781173
700167517596164096,2613,730,8781173
700151421916807169,2228,668,8781173
700143752053182464,7480,2703,8781173
700062718104104960,2638,687,8781173
700029284593901568,2061,583,8781173
700002074055016451,3296,1334,8781173
699801817392291840,3043,948,8781173
699788877217865730,2219,506,8781173
699779630832685056,2728,1223,8781173
699775878809702401,1952,603,8781173
699691744225525762,10211,4590,8781173
699446877801091073,5910,2599,8781173
699434518667751424,2148,513,8781173
699423671849451520,1355,324,8781173
699413908797464576,2069,622,8781173
699370870310113280,1879,441,8781173
699323444782047232,3137,857,8781173
699088579889332224,2231,630,8781173
699079609774645248,2438,651,8781173
699072405256409088,2959,1184,8781173
699060279947165696,3724,1789,8781173
699036661657767936,2586,1190,8781173
698989035503689728,3323,968,8781173
698953797952008193,2667,893,8781173
698907974262222848,2523,623,8781173
698710712454139905,2454,676,8781173
698703483621523456,1442,376,8781173
698635131305795584,1289,337,8781173
698549713696649216,2313,621,8781173
698355670425473025,1842,446,8781173
698342080612007937,2258,949,8781173
698262614669991936,4726,1989,8781173
698195409219559425,16659,5944,8781173
698178924120031232,2793,736,8781173
697995514407682048,1509,330,8781173
697990423684476929,3270,1290,8781173
697943111201378304,2367,672,8781173
697881462549430272,2995,1170,8781173
697630435728322560,1732,538,8781173
697616773278015490,3150,1007,8781173
697596423848730625,3001,1259,8781173
697575480820686848,2031,496,8781173
697516214579523584,2044,1108,8781173
697482927769255936,2401,672,8781173
697463031882764288,3402,1391,8781173
697270446429966336,4664,1864,8781173
697259378236399616,3282,999,8781173
697255105972801536,3022,1158,8781173
697242256848379904,2498,667,8781173
696900204696625153,3154,1015,8781173
696894894812565505,2335,675,8781173
696886256886657024,4829,1792,8781173
696877980375769088,2423,706,8781173
696754882863349760,1476,360,8781173
696744641916489729,2049,935,8781173
696713835009417216,2361,651,8781173
696518437233913856,3887,1701,8781173
696490539101908992,1207,141,8781173
696488710901260288,2512,1012,8781173
696405997980676096,3189,1148,8781173
696100768806522880,1922,650,8781173
695816827381944320,3002,1157,8781173
695794761660297217,3143,760,8781173
695767669421768709,1850,743,8781173
695629776980148225,4537,2080,8781173
695446424020918272,4366,1799,8781173
695409464418041856,8607,3556,8781173
695314793360662529,3608,1446,8781173
695095422348574720,2618,611,8781173
695074328191332352,2825,1090,8781173
695064344191721472,1594,588,8781173
695051054296211456,2651,785,8781173
694925794720792577,2677,914,8781173
694905863685980160,2733,936,8781173
694669722378485760,35600,14298,8781173
694356675654983680,1492,285,8781173
694352839993344000,2025,613,8781173
694342028726001664,1564,481,8781173
694329668942569472,1997,498,8781173
694206574471057408,4134,2026,8781173
694183373896572928,2939,921,8781173
694001791655137281,3390,1020,8781173
693993230313091072,1865,398,8781173
693942351086120961,1736,369,8781173
693647888581312512,2674,579,8781173
693644216740769793,1340,122,8781173
693642232151285760,2524,408,8781173
693629975228977152,2425,788,8781173
693622659251335168,1529,372,8781173
693590843962331137,5029,1945,8781173
693582294167244802,1637,249,8781173
693486665285931008,1766,634,8781173
693280720173801472,3333,1227,8781173
693267061318012928,2360,807,8781173
693262851218264065,2201,496,8781173
693231807727280129,2854,732,8781173
693155686491000832,7832,3191,8781173
693109034023534592,1702,607,8781173
693095443459342336,1848,459,8781173
692919143163629568,2663,748,8781173
692905862751522816,2412,860,8781173
692901601640583168,1754,598,8781173
692894228850999298,2255,800,8781173
692828166163931137,2857,877,8781173
692752401762250755,6778,3624,8781173
692568918515392513,4338,1524,8781173
692535307825213440,3152,1355,8781173
692530551048294401,1816,411,8781173
692423280028966913,1473,225,8781173
692417313023332352,9307,3443,8781173
692187005137076224,2522,815,8781173
692158366030913536,2138,784,8781173
692142790915014657,1640,391,8781173
692041934689402880,3383,1265,8781173
692017291282812928,2872,953,8781173
691820333922455552,3935,1652,8781173
691793053716221953,8086,4200,8781173
691756958957883396,2844,995,8781173
691675652215414786,1945,504,8781173
691483041324204033,2377,561,8781173
691459709405118465,4026,1135,8781173
691444869282295808,2638,844,8781173
691416866452082688,19201,7579,8781173
691321916024623104,2552,659,8781173
691096613310316544,2947,874,8781173
691090071332753408,1712,331,8781173
690989312272396288,5868,2848,8781173
690959652130045952,3563,1239,8781173
690938899477221376,4060,1946,8781173
690932576555528194,3266,1011,8781173
690735892932222976,3767,1263,8781173
690728923253055490,2170,513,8781173
690690673629138944,2326,812,8781173
690649993829576704,1298,278,8781173
690607260360429569,294,18,8781173
690597161306841088,1943,598,8781173
690400367696297985,1878,449,8781173
690374419777196032,3240,843,8781173
690360449368465409,2662,875,8781173
690348396616552449,1501,515,8781173
690248561355657216,1667,414,8781173
690021994562220032,2774,1026,8781173
690015576308211712,2477,727,8781173
690005060500217858,3644,1682,8781173
689999384604450816,1413,367,8781173
689993469801164801,1458,448,8781173
689977555533848577,1358,443,8781173
689905486972461056,2429,697,8781173
689877686181715968,3029,1155,8781173
689835978131935233,2164,742,8781173
689661964914655233,3205,923,8781173
689659372465688576,10328,3847,8781173
689623661272240129,2223,637,8781173
689599056876867584,11589,5489,8781173
689557536375177216,2037,454,8781173
689517482558820352,3382,1421,8781173
689289219123089408,2249,937,8781173
689283819090870273,3254,1099,8781173
689280876073582592,1973,705,8781173
689275259254616065,1140,243,8781173
689255633275777024,2536,1078,8781173
689154315265683456,3060,997,8781173
689143371370250240,2012,506,8781173
688916208532455424,2704,861,8781173
688908934925697024,2106,759,8781173
688898160958271489,2088,777,8781173
688894073864884227,2232,686,8781173
688828561667567616,1373,368,8781173
688804835492233216,959,191,8781173
688789766343622656,2206,657,8781173
688547210804498433,2584,692,8781173
688519176466644993,2306,722,8781173
688385280030670848,9238,4455,8781173
688211956440801280,2231,826,8781173
688179443353796608,2130,580,8781173
688116655151435777,2813,770,8781173
688064179421470721,1724,358,8781173
687841446767013888,5425,2499,8781173
687826841265172480,2734,1115,8781173
687818504314159109,2467,940,8781173
687807801670897665,2388,713,8781173
687732144991551489,1750,663,8781173
687704180304273409,2418,837,8781173
687664829264453632,1926,509,8781173
687494652870668288,1887,575,8781173
687480748861947905,1588,239,8781173
687476254459715584,1977,531,8781173
687460506001633280,2046,540,8781173
687399393394311168,1873,615,8781173
687317306314240000,20034,9120,8781173
687312378585812992,4331,1890,8781173
687127927494963200,5407,2255,8781173
687124485711986689,2160,501,8781173
687109925361856513,5766,2447,8781173
687102708889812993,2332,971,8781173
687096057537363968,2231,599,8781173
686947101016735744,8590,3175,8781173
686760001961103360,3499,1373,8781173
686749460672679938,3456,1448,8781173
686730991906516992,4119,1192,8781173
686683045143953408,2809,795,8781173
686618349602762752,3689,1357,8781173
686606069955735556,1879,541,8781173
686394059078897668,1733,685,8781173
686386521809772549,3238,873,8781173
686377065986265092,2196,563,8781173
686358356425093120,2173,664,8781173
686286779679375361,3980,1654,8781173
686050296934563840,2209,726,8781173
686035780142297088,1139,116,8781173
686034024800862208,3075,1139,8781173
686007916130873345,2477,409,8781173
686003207160610816,1820,622,8781173
685973236358713344,2089,519,8781173
685943807276412928,1622,588,8781173
685906723014619143,7462,2867,8781173
685681090388975616,2023,124,8781173
685667379192414208,2349,561,8781173
685663452032069632,3219,1449,8781173
685641971164143616,2922,772,8781173
685547936038666240,32745,15533,8781173
685532292383666176,3020,1152,8781173
685325112850124800,9406,3946,8781173
685321586178670592,2640,635,8781173
685315239903100929,3296,1037,8781173
685307451701334016,2063,440,8781173
685268753634967552,3084,1193,8781173
685198997565345792,2333,667,8781173
685169283572338688,4088,1424,8781173
684969860808454144,2377,367,8781173
684959798585110529,6792,3105,8781173
684940049151070208,3193,1041,8781173
684926975086034944,3476,457,8781173
684914660081053696,3500,1440,8781173
684902183876321280,1866,525,8781173
684880619965411328,2081,803,8781173
684830982659280897,34839,21535,8781173
684800227459624960,2728,995,8781173
684594889858887680,8857,3478,8781173
684588130326986752,4100,1404,8781173
684567543613382656,3002,1207,8781173
684538444857667585,2635,948,8781173
684481074559381504,3870,1163,8781173
684460069371654144,1965,557,8781173
684241637099323392,8095,3257,8781173
684225744407494656,1222,207,8781173
684222868335505415,3796,1360,8781173
684200372118904832,2142,1025,8781173
684195085588783105,1903,508,8781173
684188786104872960,3477,1162,8781173
684177701129875456,2004,657,8781173
684147889187209216,2969,1508,8781173
684122891630342144,2000,465,8781173
684097758874210310,4093,1422,8781173
683857920510050305,3789,1116,8781173
683852578183077888,1927,342,8781173
683849932751646720,2593,960,8781173
683834909291606017,2607,1106,8781173
683828599284170753,2778,1057,8781173
683773439333797890,3335,1341,8781173
683742671509258241,6432,3278,8781173
683515932363329536,7294,2881,8781173
683498322573824003,3165,960,8781173
683481228088049664,2637,992,8781173
683462770029932544,2409,668,8781173
683449695444799489,3874,1598,8781173
683391852557561860,7579,2384,8781173
683357973142474752,2888,909,8781173
683142553609318400,2854,1039,8781173
683111407806746624,3381,906,8781173
683098815881154561,2154,654,8781173
683078886620553216,1980,560,8781173
683030066213818368,2158,734,8781173
682962037429899265,36603,16456,8781173
682808988178739200,1770,167,8781173
682788441537560576,2462,1102,8781173
682750546109968385,1510,436,8781173
682697186228989953,1313,356,8781173
682662431982772225,3047,1075,8781173
682638830361513985,2062,595,8781173
682429480204398592,3418,1147,8781173
682406705142087680,7515,1760,8781173
682393905736888321,2221,668,8781173
682389078323662849,1645,458,8781173
682303737705140231,3040,964,8781173
682259524040966145,4122,1198,8781173
682242692827447297,3232,1154,8781173
682088079302213632,18127,9803,8781173
682059653698686977,4911,1670,8781173
682047327939461121,3176,924,8781173
682032003584274432,6527,1988,8781173
682003177596559360,3106,1514,8781173
681981167097122816,2792,1024,8781173
681891461017812993,2457,811,8781173
681694085539872773,12706,4026,8781173
681679526984871937,1766,436,8781173
681654059175129088,2626,916,8781173
681610798867845120,1891,460,8781173
681579835668455424,3529,1287,8781173
681523177663676416,14212,5716,8781173
681340665377193984,1634,275,8781173
681339448655802368,9218,4054,8781173
681320187870711809,2632,737,8781173
681302363064414209,3908,1802,8781173
681297372102656000,3186,944,8781173
681281657291280384,3206,1088,8781173
681261549936340994,1450,266,8781173
681242418453299201,1478,525,8781173
681231109724700672,2395,479,8781173
681193455364796417,3674,1470,8781173
680970795137544192,2410,649,8781173
680959110691590145,4554,1988,8781173
680940246314430465,3184,1046,8781173
680934982542561280,2073,431,8781173
680913438424612864,2385,618,8781173
